"Date","Time","Symbol","Strike","Root","Expiration Date","Option","Qty","Open Interest","Trades Count","Option Volume","Total Trade Notional - Spot","Total Trade Premium","Total Edge","Contract Edge","Exchange Sequence Number","Price","Price Change","Theo","Theo Iv","Type","Exchange","Condition","Canceled Condition","Bid","Ask","Market","Premium","Spot Moneyness","Time Until Expiration","Trade Iv","Trade Iv Change","Trade Delta","Trade Gamma","Trade Vega","Trade Theta","Trade Rho","Underlying Bid","Underlying Ask","Market - Underlying","Underlying Trade Price","Underlying Change From Close","Underlying Change From Open","OnBidAsk","Market Condition"
"2024-06-26","09:44:13:089","AMZN",190,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 190.00 C",301,"35803.00",953,7764,5636525,23779,"480.29","1.60",74712812,"0.79","0.04","0.77","0.30","C","AMEX","SingLegAuctNonISO","Normal Trade","0.78","0.80","0.78 x 0.80","0.79","1.01",2.281874895095825,"30.25","0.02","0.29","0.08","0.05","-0.36","0.00","187.25","187.27","187.25 x 187.27","187.26","0.92","0.52","I","I"
"2024-06-26","10:55:19:157","AMZN",200,"AMZN","2024-07-19T04:00:00.000Z","AMZN Jul19 200.00 C",300,"73714.00",2925,24394,5731800,59100,"436.53","1.46",243606061,"1.97","0.91","1.96","0.25","C","GEMX","AutoExecution","Normal Trade","1.94","1.97","1.94 x 1.97","1.97","1.05",23.232568740844727,"25.50","-0.00","0.27","0.03","0.16","-0.09","0.03","191.05","191.07","191.05 x 191.07","191.05","4.71","4.31","A","I"
"2024-06-26","10:26:15:397","AMZN",200,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 200.00 C",300,"16666.00",183,1832,5677350,1800,"65.10","0.22",231831721,"0.06","0.01","0.06","0.36","C","PHLX","SingLegAuctNonISO","Normal Trade","0.05","0.06","0.05 x 0.06","0.06","1.06",2.252639055252075,"36.48","0.01","0.03","0.01","0.01","-0.05","0.00","189.24","189.25","189.24 x 189.25","189.24","2.90","2.50","A","I"
"2024-06-26","10:47:04:160","AMZN",195,"AMZN","2024-07-19T04:00:00.000Z","AMZN Jul19 195.00 C",300,"39268.00",2079,18617,5732836,108000,"1011.59","3.37",218882835,"3.60","1.58","3.57","0.26","C","BOX","SingLegFlr","Normal Trade","3.50","3.60","3.50 x 3.60","3.60","1.02",23.23819351196289,"25.69","0.01","0.42","0.03","0.19","-0.10","0.05","191.09","191.10","191.09 x 191.10","191.11","4.77","4.37","A","I"
"2024-06-26","10:44:00:116","AMZN",200,"AMZN","2024-07-05T04:00:00.000Z","AMZN(W) Jul05 200.00 C",300,"16424.00",887,7183,5717550,15000,"157.57","0.53",208539253,"0.50","0.26","0.51","0.26","C","EMLD","AutoExecution","Normal Trade","0.49","0.50","0.49 x 0.50","0.50","1.05",9.240555763244629,"25.49","-0.01","0.13","0.03","0.07","-0.09","0.01","190.58","190.59","190.58 x 190.59","190.59","4.25","3.85","A","I"
"2024-06-26","10:18:09:974","AMZN",195,"AMZN","2024-07-19T04:00:00.000Z","AMZN Jul19 195.00 C",300,"39268.00",561,7334,5657250,78000,"951.19","3.17",134765817,"2.60","0.58","2.57","0.25","C","EDGX","AutoExecution","Normal Trade","2.60","2.63","2.60 x 2.63","2.60","1.03",23.258333206176758,"25.33","0.01","0.34","0.03","0.17","-0.10","0.04","188.57","188.58","188.57 x 188.58","188.58","2.24","1.84","B","I"
"2024-06-26","10:33:27:956","AMZN",195,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 195.00 C",295,"21772.00",969,6572,5607065,11800,"135.89","0.46",266291007,"0.40","0.25","0.40","0.32","C","ARCA","AutoExecution","Normal Trade","0.40","0.41","0.40 x 0.41","0.40","1.03",2.2476389408111572,"31.82","0.01","0.16","0.05","0.04","-0.25","0.00","190.06","190.08","190.06 x 190.08","190.07","3.73","3.33","B","I"
"2024-06-26","10:38:43:026","AMZN",200,"AMZN","2024-07-19T04:00:00.000Z","AMZN Jul19 200.00 C",292,"73714.00",1359,7625,5541284,47596,"392.21","1.34",193563688,"1.63","0.57","1.64","0.25","C","EDGX","AutoExecution","Normal Trade","1.63","1.64","1.63 x 1.64","1.63","1.05",23.244028091430664,"25.38","-0.00","0.24","0.03","0.15","-0.08","0.03","189.76","189.78","189.76 x 189.78","189.80","3.46","3.06","B","I"
"2024-06-26","10:45:01:506","AMZN",200,"AMZN","2024-07-19T04:00:00.000Z","AMZN Jul19 200.00 C",289,"73714.00",1646,10403,5510204,54910,"986.89","3.41",211421833,"1.90","0.84","1.87","0.25","C","AMEX","AutoExecution","Normal Trade","1.86","1.90","1.86 x 1.90","1.90","1.05",23.239652633666992,"25.72","0.00","0.26","0.03","0.16","-0.09","0.03","190.66","190.67","190.66 x 190.67","190.65","4.31","3.91","A","I"
"2024-06-26","10:59:40:346","AMZN",160,"AMZN","2025-06-20T04:00:00.000Z","AMZN Jun20'25 160.00 C",288,"4085.00",4,293,5487119,1356480,"3570.27","12.40",379419114,"47.10","2.97","46.98","0.33","C","CBOE","StkOptAutoEx","Normal Trade","46.75","47.10","46.75 x 47.10","16.58","0.84",359.2295227050781,"32.93","0.01","0.81","0.00","0.52","-0.02","1.05","190.52","190.53","190.52 x 190.53","190.53","4.19","3.79","A","I"
"2024-06-26","10:25:38:435","AMZN",195,"AMZN","2024-07-05T04:00:00.000Z","AMZN(W) Jul05 195.00 C",284,"10553.00",929,7019,5372404,28968,"292.69","1.03",153816262,"1.02","0.39","1.01","0.24","C","NASD","AutoExecution","Normal Trade","1.01","1.02","1.01 x 1.02","1.02","1.03",9.253193855285645,"24.48","0.00","0.24","0.04","0.09","-0.13","0.01","189.16","189.18","189.16 x 189.18","189.18","2.84","2.44","A","I"
"2024-06-26","10:28:55:574","AMZN",187.5,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 187.50 P",280,"5763.00",879,4456,5300680,24920,"7.02","0.03",244316724,"0.89","-1.05","0.89","0.28","P","CBOE","MultLegAuct","Normal Trade","0.88","0.91","0.88 x 0.91","0.89","0.99",2.2509028911590576,"28.44","0.01","-0.32","0.08","0.05","-0.37","-0.00","189.30","189.32","189.30 x 189.32","189.33","2.99","2.59","I","I"
"2024-06-26","10:28:55:574","AMZN",190,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 190.00 P",280,"2597.00",260,1755,5300680,56560,"18.78","0.07",244316723,"2.02","-1.55","2.02","0.29","P","CBOE","MultLegAuct","Normal Trade","1.99","2.03","1.99 x 2.03","1.32","1.00",2.2507638931274414,"28.80","0.02","-0.55","0.09","0.06","-0.43","-0.01","189.30","189.32","189.30 x 189.32","189.33","2.99","2.59","I","I"
"2024-06-26","10:25:17:944","AMZN",195,"AMZN","2024-07-05T04:00:00.000Z","AMZN(W) Jul05 195.00 C",280,"10553.00",909,6504,5295080,28000,"188.26","0.67",152913845,"1.00","0.37","0.99","0.24","C","CBOE","SingLegAuctNonISO","Normal Trade","0.98","1.00","0.98 x 1.00","1.00","1.03",9.253402709960938,"24.42","-0.00","0.24","0.04","0.09","-0.12","0.01","189.10","189.12","189.10 x 189.12","189.10","2.76","2.36","A","I"
"2024-06-26","10:42:29:609","AMZN",280,"AMZN","2024-08-16T04:00:00.000Z","AMZN Aug16 280.00 C",276,"3142.00",11,543,5250636,1932,"151.15","0.55",303926232,"0.07","0.02","0.06","0.40","C","MEMX","AutoExecution","Normal Trade","0.06","0.07","0.06 x 0.07","0.07","1.47",51.24152755737305,"40.50","-0.00","0.01","0.00","0.02","-0.01","0.00","190.23","190.25","190.23 x 190.25","190.24","3.90","3.50","A","I"
"2024-06-26","09:31:38:827","AMZN",190,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 190.00 C",275,"35803.00",146,1092,5134662,18425,"261.67","0.95",11125835,"0.67","-0.09","0.66","0.31","C","EDGX","AutoExecution","Normal Trade","0.65","0.67","0.65 x 0.67","0.67","1.02",2.2906250953674316,"30.71","0.03","0.25","0.07","0.05","-0.33","0.00","186.70","186.73","186.70 x 186.73","186.71","0.37","-0.03","A","I"
"2024-06-26","10:45:46:415","AMZN",192.5,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 192.50 C",267,"18683.00",4465,24302,5101435,33375,"354.17","1.33",318944472,"1.25","0.93","1.26","0.31","C","GEMX","AutoExecution","Normal Trade","1.25","1.26","1.25 x 1.26","1.25","1.01",2.2390971183776855,"30.62","0.02","0.39","0.08","0.06","-0.44","0.00","191.06","191.07","191.06 x 191.07","191.08","4.74","4.34","B","I"
"2024-06-26","10:45:01:508","AMZN",200,"AMZN","2024-07-19T04:00:00.000Z","AMZN Jul19 200.00 C",267,"73714.00",1649,10701,5090755,50730,"908.43","3.40",211421936,"1.90","0.84","1.87","0.25","C","MEMX","AutoExecution","Normal Trade","1.86","1.90","1.86 x 1.90","1.90","1.05",23.239652633666992,"25.72","0.00","0.26","0.03","0.16","-0.09","0.03","190.66","190.67","190.66 x 190.67","190.65","4.31","3.91","A","I"
"2024-06-26","10:45:12:441","AMZN",200,"AMZN","2024-07-19T04:00:00.000Z","AMZN Jul19 200.00 C",266,"73714.00",1750,14290,5075679,52136,"944.85","3.55",212146671,"1.96","0.90","1.92","0.26","C","NASDBX","AutoExecution","Normal Trade","1.96","1.97","1.96 x 1.97","1.96","1.05",23.239513397216797,"25.84","0.00","0.27","0.03","0.16","-0.09","0.03","190.80","190.83","190.80 x 190.83","190.82","4.48","4.08","B","I"
"2024-06-26","10:34:45:306","AMZN",192.5,"AMZN","2024-07-05T04:00:00.000Z","AMZN(W) Jul05 192.50 C",260,"4493.00",672,3594,4935190,46800,"1160.23","4.46",182963994,"1.80","0.76","1.84","0.23","C","ARCA","AutoExecution","Normal Trade","1.79","1.80","1.79 x 1.80","1.80","1.01",9.246806144714355,"23.11","-0.01","0.38","0.05","0.12","-0.15","0.02","189.81","189.82","189.81 x 189.82","189.81","3.47","3.07","A","I"
"2024-06-26","10:22:19:732","AMZN",195,"AMZN","2024-07-19T04:00:00.000Z","AMZN Jul19 195.00 C",258,"39268.00",711,9115,4866782,66048,"680.04","2.64",144248630,"2.56","0.54","2.53","0.25","C","AMEX","AutoExecution","Normal Trade","2.52","2.56","2.52 x 2.56","2.56","1.03",23.255416870117188,"24.99","0.00","0.34","0.03","0.17","-0.09","0.04","188.63","188.64","188.63 x 188.64","188.64","2.30","1.90","A","I"
"2024-06-26","10:47:58:214","AMZN",182.5,"AMZN","2024-07-19T04:00:00.000Z","AMZN Jul19 182.50 C",254,"382.00",36,428,4867783,289306,"880.82","3.47",221978241,"11.39","3.64","11.36","0.26","C","MIAX","MultLegAutoEx","Normal Trade","11.20","11.70","11.20 x 11.70","2.25","0.95",23.23756980895996,"26.09","0.02","0.80","0.02","0.14","-0.07","0.09","191.64","191.65","191.64 x 191.65","191.63","5.29","4.89","I","I"
"2024-06-26","10:47:58:214","AMZN",180,"AMZN","2024-07-19T04:00:00.000Z","AMZN Jul19 180.00 C",254,"18608.00",158,744,4867794,341376,"183.41","0.72",221978239,"13.44","3.89","13.43","0.26","C","MIAX","MultLegAutoEx","Normal Trade","13.25","13.50","13.25 x 13.50","1.80","0.94",23.23756980895996,"26.38","0.02","0.85","0.02","0.11","-0.06","0.09","191.64","191.65","191.64 x 191.65","191.63","5.29","4.89","I","I"
"2024-06-26","10:45:12:441","AMZN",200,"AMZN","2024-07-19T04:00:00.000Z","AMZN Jul19 200.00 C",253,"73714.00",1748,13813,4827619,49588,"898.65","3.55",212146668,"1.96","0.90","1.92","0.26","C","GEMX","AutoExecution","Normal Trade","1.96","1.97","1.96 x 1.97","1.96","1.05",23.239513397216797,"25.84","0.00","0.27","0.03","0.16","-0.09","0.03","190.80","190.83","190.80 x 190.83","190.82","4.48","4.08","B","I"
"2024-06-26","10:55:41:743","AMZN",190,"AMZN","2024-07-19T04:00:00.000Z","AMZN Jul19 190.00 C",252,"42174.00",1929,12377,4813326,141120,"783.66","3.11",244600969,"5.60","1.98","5.63","0.24","C","MRX","AutoExecution","Normal Trade","5.60","5.75","5.60 x 5.75","4.60","0.99",23.23229217529297,"24.19","-0.00","0.57","0.03","0.19","-0.10","0.07","191.00","191.01","191.00 x 191.01","190.99","4.65","4.24","B","I"
"2024-06-26","10:44:56:543","AMZN",200,"AMZN","2024-07-19T04:00:00.000Z","AMZN Jul19 200.00 C",250,"73714.00",1619,9647,4766750,47000,"432.99","1.73",211202193,"1.88","0.82","1.86","0.25","C","GEMX","AutoExecution","Normal Trade","1.87","1.88","1.87 x 1.88","1.88","1.05",23.239721298217773,"25.58","0.00","0.26","0.03","0.16","-0.09","0.03","190.66","190.68","190.66 x 190.68","190.68","4.34","3.94","A","I"
"2024-06-26","09:30:35:440","AMZN",190,"AMZN","2024-07-19T04:00:00.000Z","AMZN Jul19 190.00 C",250,"42174.00",22,597,4668016,88750,"371.45","1.49",3505302,"3.55","-0.08","3.56","0.25","C","PEARL","AutoExecution","Normal Trade","3.55","3.60","3.55 x 3.60","3.55","1.02",23.291366577148438,"24.52","0.00","0.43","0.03","0.19","-0.10","0.05","186.69","186.75","186.69 x 186.75","186.73","0.39","-0.01","B","I"
"2024-06-26","09:30:35:121","AMZN",190,"AMZN","2024-07-19T04:00:00.000Z","AMZN Jul19 190.00 C",250,"42174.00",21,347,4667878,88750,"312.29","1.25",3490885,"3.55","-0.08","3.56","0.25","C","BOX","SingLegFlr","Normal Trade","3.50","3.60","3.50 x 3.60","3.55","1.02",23.291366577148438,"24.54","0.00","0.43","0.03","0.19","-0.10","0.05","186.69","186.74","186.69 x 186.74","186.73","0.39","-0.01","I","I"
"2024-06-26","10:46:31:880","AMZN",187.5,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 187.50 P",248,"5763.00",1842,10047,4739652,12648,"36.71","0.15",323289055,"0.51","-1.43","0.51","0.30","P","EDGX","AutoExecution","Normal Trade","0.50","0.51","0.50 x 0.51","0.51","0.98",2.2386109828948975,"30.22","0.03","-0.20","0.06","0.04","-0.29","-0.00","191.10","191.13","191.10 x 191.13","191.09","4.75","4.35","A","I"
"2024-06-26","10:47:45:662","AMZN",195,"AMZN","2024-07-19T04:00:00.000Z","AMZN Jul19 195.00 C",247,"39268.00",2186,19975,4731285,93860,"1195.02","4.84",221361636,"3.80","1.78","3.75","0.25","C","NASD","AutoExecution","Normal Trade","3.75","3.85","3.75 x 3.85","3.80","1.02",23.237777709960938,"25.73","0.01","0.43","0.03","0.19","-0.11","0.05","191.54","191.56","191.54 x 191.56","191.53","5.19","4.79","I","I"
"2024-06-26","10:45:11:674","AMZN",200,"AMZN","2024-07-19T04:00:00.000Z","AMZN Jul19 200.00 C",246,"73714.00",1738,12714,4694049,48216,"873.78","3.55",212077405,"1.96","0.90","1.92","0.26","C","CBOE","AutoExecution","Normal Trade","1.96","1.97","1.96 x 1.97","1.96","1.05",23.239513397216797,"25.84","0.00","0.27","0.03","0.16","-0.09","0.03","190.80","190.83","190.80 x 190.83","190.82","4.48","4.08","B","I"
"2024-06-26","10:22:37:484","AMZN",195,"AMZN","2024-07-19T04:00:00.000Z","AMZN Jul19 195.00 C",245,"39268.00",824,10922,4624985,64435,"903.77","3.69",144946566,"2.63","0.61","2.59","0.25","C","PEARL","AutoExecution","Normal Trade","2.59","2.63","2.59 x 2.63","2.63","1.03",23.255277633666992,"25.12","0.00","0.34","0.03","0.18","-0.09","0.04","188.76","188.79","188.76 x 188.79","188.77","2.43","2.03","A","I"
"2024-06-26","09:33:25:355","AMZN",187.5,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 187.50 C",243,"11945.00",236,1440,4535470,35235,"282.68","1.16",21397778,"1.45","-0.21","1.44","0.30","C","EMLD","AutoExecution","Normal Trade","1.45","1.47","1.45 x 1.47","1.45","1.00",2.2894439697265625,"30.17","0.03","0.44","0.09","0.06","-0.44","0.01","186.63","186.66","186.63 x 186.66","186.66","0.32","-0.08","B","I"
"2024-06-26","11:12:15:499","AMZN",192.5,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 192.50 C",242,"18683.00",7702,38948,4621837,27588,"371.82","1.54",428707103,"1.14","0.82","1.16","0.30","C","NASD","AutoExecution","Normal Trade","1.12","1.14","1.12 x 1.14","1.14","1.01",2.220763921737671,"29.35","0.00","0.38","0.09","0.06","-0.42","0.00","190.97","191.00","190.97 x 191.00","191.01","4.67","4.27","A","I"
"2024-06-26","10:45:11:673","AMZN",200,"AMZN","2024-07-19T04:00:00.000Z","AMZN Jul19 200.00 C",240,"73714.00",1737,12468,4579560,47040,"852.47","3.55",212076974,"1.96","0.90","1.92","0.26","C","BOX","AutoExecution","Normal Trade","1.96","1.97","1.96 x 1.97","1.96","1.05",23.239513397216797,"25.84","0.00","0.27","0.03","0.16","-0.09","0.03","190.80","190.83","190.80 x 190.83","190.82","4.48","4.08","B","I"
"2024-06-26","10:45:11:668","AMZN",200,"AMZN","2024-07-19T04:00:00.000Z","AMZN Jul19 200.00 C",240,"73714.00",1735,12216,4579440,47040,"884.32","3.68",212073034,"1.96","0.90","1.92","0.26","C","ISE","AutoExecution","Normal Trade","1.92","1.97","1.92 x 1.97","1.96","1.05",23.239513397216797,"25.85","0.00","0.27","0.03","0.16","-0.09","0.03","190.80","190.82","190.80 x 190.82","190.82","4.48","4.08","I","I"
"2024-06-26","09:32:08:280","AMZN",190,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 190.00 C",238,"35803.00",175,1603,4451333,17374,"447.03","1.88",14062843,"0.73","-0.03","0.75","0.31","C","PHLX","SingLegAuctNonISO","Normal Trade","0.72","0.74","0.72 x 0.74","0.73","1.02",2.290347099304199,"30.24","0.02","0.27","0.07","0.05","-0.35","0.00","187.01","187.05","187.01 x 187.05","187.03","0.69","0.29","I","I"
"2024-06-26","10:43:52:985","AMZN",195,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 195.00 C",235,"21772.00",1534,10102,4477208,11515,"201.67","0.86",310004469,"0.49","0.34","0.48","0.32","C","MEMX","AutoExecution","Normal Trade","0.48","0.49","0.48 x 0.49","0.49","1.02",2.240417003631592,"32.19","0.02","0.19","0.06","0.04","-0.29","0.00","190.51","190.53","190.51 x 190.53","190.49","4.15","3.75","A","I"
"2024-06-26","10:53:44:361","AMZN",205,"AMZN","2024-08-02T04:00:00.000Z","AMZN(W) Aug02 205.00 C",232,"430.00",62,748,4423885,96280,"1874.12","8.08",356023633,"4.15","1.10","4.07","0.36","C","PEARL","AutoExecution","Normal Trade","3.90","4.15","3.90 x 4.15","4.15","1.08",37.233543395996094,"36.65","0.01","0.31","0.02","0.22","-0.11","0.06","190.68","190.69","190.68 x 190.69","190.68","4.34","3.94","A","I"
"2024-06-26","10:50:02:389","AMZN",195,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 195.00 C",231,"21772.00",2764,20226,4418568,14322,"588.89","2.55",341035520,"0.62","0.47","0.65","0.32","C","ISE","SingLegAuctISO","Normal Trade","0.62","0.65","0.62 x 0.65","0.62","1.02",2.2361810207366943,"31.58","0.01","0.23","0.06","0.05","-0.33","0.00","191.27","191.29","191.27 x 191.29","191.26","4.92","4.52","B","I"
"2024-06-26","10:45:17:017","AMZN",170,"AMZN","2025-01-17T05:00:00.000Z","AMZN Jan17'25 170.00 P",231,"11940.00",11,541,4408404,161700,"2455.17","10.63",212318003,"7.00","-0.70","6.89","0.31","P","AMEX","AutoExecution","Normal Trade","6.90","7.00","6.90 x 7.00","7.00","0.89",205.28111267089844,"31.68","0.01","-0.24","0.01","0.44","-0.03","-0.24","190.83","190.85","190.83 x 190.85","190.83","4.49","4.09","A","I"
"2024-06-26","10:55:41:743","AMZN",190,"AMZN","2024-07-19T04:00:00.000Z","AMZN Jul19 190.00 C",228,"42174.00",1943,13641,4354686,127680,"578.15","2.54",244601014,"5.60","1.98","5.63","0.24","C","MIAX","AutoExecution","Normal Trade","5.60","5.75","5.60 x 5.75","4.62","0.99",23.23229217529297,"24.22","-0.00","0.57","0.03","0.19","-0.10","0.07","190.98","191.01","190.98 x 191.01","190.99","4.65","4.24","B","I"
"2024-06-26","10:18:24:048","AMZN",195,"AMZN","2024-07-19T04:00:00.000Z","AMZN Jul19 195.00 C",228,"39268.00",569,7598,4301106,59964,"829.42","3.64",135354505,"2.63","0.61","2.59","0.25","C","ISE","SingLegAuctNonISO","Normal Trade","2.60","2.64","2.60 x 2.64","2.63","1.03",23.25812530517578,"25.37","0.01","0.34","0.03","0.18","-0.10","0.04","188.64","188.65","188.64 x 188.65","188.64","2.30","1.90","I","I"
"2024-06-26","10:16:46:490","AMZN",195,"AMZN","2024-07-19T04:00:00.000Z","AMZN Jul19 195.00 C",227,"39268.00",430,3147,4276793,55842,"475.81","2.10",131214765,"2.46","0.44","2.44","0.25","C","NASD","IntermarketSweep","Normal Trade","2.43","2.46","2.43 x 2.46","2.46","1.04",23.259235382080078,"24.85","0.00","0.33","0.03","0.17","-0.09","0.04","188.40","188.41","188.40 x 188.41","188.43","2.09","1.68","A","I"
"2024-06-26","10:54:31:242","AMZN",190,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 190.00 P",225,"2597.00",2151,14789,4295688,28125,"497.96","2.21",359399442,"1.25","-2.33","1.27","0.29","P","BOX","AutoExecution","Normal Trade","1.25","1.27","1.25 x 1.27","1.25","1.00",2.2329859733581543,"28.80","0.02","-0.40","0.09","0.06","-0.42","-0.00","190.91","190.93","190.91 x 190.93","190.91","4.57","4.17","B","I"
"2024-06-26","10:49:47:807","AMZN",190,"AMZN","2024-07-19T04:00:00.000Z","AMZN Jul19 190.00 C",223,"42174.00",1735,10127,4269446,132685,"1701.20","7.63",228101123,"5.95","2.33","6.03","0.25","C","PHLX","AutoExecution","Normal Trade","5.95","6.10","5.95 x 6.10","4.50","0.99",23.236318588256836,"24.66","0.00","0.59","0.03","0.19","-0.10","0.07","191.45","191.46","191.45 x 191.46","191.41","5.07","4.67","B","I"
"2024-06-26","10:51:05:144","AMZN",200,"AMZN","2024-08-16T04:00:00.000Z","AMZN Aug16 200.00 C",222,"39225.00",617,4334,4245528,150960,"2156.92","9.72",345223860,"6.80","1.77","6.70","0.34","C","MRX","AutoExecution","Normal Trade","6.70","6.80","6.70 x 6.80","6.80","1.05",51.235416412353516,"34.02","0.01","0.42","0.02","0.28","-0.09","0.10","191.23","191.25","191.23 x 191.25","191.25","4.91","4.51","A","I"
"2024-06-26","10:52:20:897","AMZN",210,"AMZN","2024-08-02T04:00:00.000Z","AMZN(W) Aug02 210.00 C",220,"1568.00",59,1071,4200020,66000,"437.35","1.99",350361719,"3.00","0.84","3.02","0.37","C","CBOE","SingLegAuctNonISO","Normal Trade","2.97","3.10","2.97 x 3.10","3.00","1.10",37.23458480834961,"36.48","0.00","0.24","0.01","0.19","-0.09","0.04","190.90","190.92","190.90 x 190.92","190.92","4.58","4.18","I","I"
"2024-06-26","10:52:20:897","AMZN",210,"AMZN","2024-08-02T04:00:00.000Z","AMZN(W) Aug02 210.00 C",220,"1568.00",58,851,4200020,66000,"437.40","1.99",350361718,"3.00","0.84","3.02","0.37","C","CBOE","SingLegAuctNonISO","Normal Trade","2.97","3.10","2.97 x 3.10","3.00","1.10",37.23458480834961,"36.48","0.00","0.24","0.01","0.19","-0.09","0.04","190.90","190.92","190.90 x 190.92","190.92","4.58","4.18","I","I"
"2024-06-26","10:47:58:148","AMZN",195,"AMZN","2024-07-05T04:00:00.000Z","AMZN(W) Jul05 195.00 C",220,"10553.00",2375,17235,4216410,39380,"58.07","0.26",221974556,"1.79","1.16","1.79","0.25","C","BOX","SingLegFlr","Normal Trade","1.79","1.82","1.79 x 1.82","1.79","1.02",9.237568855285645,"24.85","0.00","0.36","0.05","0.11","-0.16","0.02","191.65","191.66","191.65 x 191.66","191.67","5.33","4.93","B","I"
